digits,t,d,side,norm4,model_mean,survival
20,26274163922032801739,143490,d-1,0.00944,291637.2,0.586943
20,99959475552824394629,2216472,d-1,0.12868,682022.0,0.045800
20,22742788420443235187,231822,both,0.01547,657298.1,0.675022
20,64976175123426423299,92922,d-1,0.00562,769453.6,0.862729
20,23628511689055130699,997728,d-1,0.06634,723927.8,0.249374
20,65087146588068568499,38892,d-1,0.00235,414645.2,0.890736
20,48704269950647521211,530526,d+1,0.03294,688044.4,0.444452
20,36911425969537735379,387168,d+1,0.02467,412143.2,0.378219
20,87650887713664610477,651942,d+1,0.03831,1015634.3,0.504337
20,13648740246541836911,673158,d-1,0.04718,720365.3,0.379718
20,34520798042100433697,370092,d-1,0.02374,769026.4,0.591771
20,93164850574811443277,313344,d-1,0.01831,2031685.8,0.832384
20,12062052601845407657,212124,d-1,0.01505,546790.3,0.650810
20,96928555908671898599,16338,d+1,0.00095,296069.3,0.932184
20,53499851021439854567,9972,d+1,0.00061,858470.3,0.982430
20,70692666119271143279,107712,d+1,0.00646,741559.3,0.839558
20,90829627714137145217,2128284,d-1,0.12466,569568.5,0.029682
20,34606442546271869279,81078,d-1,0.00520,363131.5,0.773377
20,61476948545967262079,1015662,d-1,0.06170,1001135.7,0.351664
20,17745009426953902571,1539546,d+1,0.10522,1059991.8,0.232750
20,17884380478047149387,39372,both,0.00269,696982.5,0.929018
20,89609015127366205979,72228,both,0.00424,387031.7,0.804412
20,83785324343298580367,1629234,d-1,0.09615,1037522.7,0.208557
20,28407985792235984477,921132,d+1,0.06018,783606.6,0.301769
20,54941983857091833347,212502,d-1,0.01304,378883.9,0.547187
20,28128020554384239101,308856,d+1,0.02020,925923.1,0.688733
20,92616617007947012117,523674,d-1,0.03062,991316.8,0.564938
20,25556580864718800047,1932072,d-1,0.12751,693295.8,0.069055
20,44530888722225409979,110562,d+1,0.00692,315433.6,0.677519
20,73815046696699773347,4114782,d+1,0.24572,929937.9,0.016220
20,24736856334458323997,183882,d-1,0.01217,703271.5,0.741411
20,45941835896740574837,207834,d-1,0.01297,965480.1,0.779062
20,58515501784680875117,792732,d-1,0.04838,1067778.7,0.457765
20,70550398570596016661,170688,d+1,0.01024,966327.3,0.812056
20,88401593624522996537,118032,d+1,0.00693,860280.8,0.847898
20,19314912828587914847,1104372,d+1,0.07486,683591.2,0.199960
20,37182169592315726261,546468,d-1,0.03480,1364969.1,0.642656
20,69552408469944873167,8146674,d-1,0.48919,1821233.4,0.015593
20,46698937375865591909,64032,d+1,0.00399,479351.0,0.851780
20,68380345550109171149,210468,d-1,0.01266,258705.0,0.427597
20,52837626121529065007,1417464,d-1,0.08733,1944323.0,0.463653
20,95387158735094794019,34500,both,0.00201,418991.2,0.902764
20,27417360132196367831,323508,both,0.02121,846283.8,0.654386
20,22007350336761500171,101286,d+1,0.00678,371354.9,0.732955
20,65040074779879356497,693534,d-1,0.04191,711811.8,0.365433
20,57160083593247694679,24072,d-1,0.00147,556723.5,0.944401
20,20903193832340289311,1901598,d-1,0.12793,1624511.7,0.303351
20,29824072618451148449,375228,d-1,0.02440,317676.2,0.300287
20,91729830892334193059,131562,d-1,0.00770,411288.8,0.698860
20,92764381354723382021,1158138,d+1,0.06771,1251177.0,0.383367
20,73961654473697697017,1459452,d+1,0.08714,1531468.0,0.373160
20,60921035918738782019,915018,d-1,0.05563,738358.3,0.284089
20,47158751173798551347,47742,both,0.00297,910928.3,0.933478
20,74396008147459306391,166596,d+1,0.00994,739782.9,0.770925
20,15208827052840346969,58698,d+1,0.00407,309153.1,0.801507
20,59407446036344506391,915366,d+1,0.05578,1104094.8,0.420725
20,39617653132977455867,1075164,d-1,0.06806,1431201.8,0.453455
20,86060399408842778201,3708156,d+1,0.21830,1934670.6,0.151549
20,61395347479811388599,341202,d+1,0.02073,859923.3,0.644565
20,62312482878615920177,964692,d+1,0.05853,1994664.0,0.591153
20,50231159306306649269,1117200,d-1,0.06916,430492.5,0.081636
20,65455087468443446351,858708,both,0.05186,1142744.3,0.453722
20,83231096360911619759,322230,d-1,0.01903,840922.0,0.653618
20,24627753855745766981,532248,d+1,0.03525,1820302.3,0.718442
20,92999607708653196599,1030110,d+1,0.06021,397134.5,0.081688
20,87008150070715685729,1617588,d+1,0.09513,601136.7,0.074975
20,83175214209499447031,1026168,d-1,0.06060,2177668.9,0.598722
20,63864107304854096657,62874,d-1,0.00381,592532.6,0.877459
20,26226741561436256441,1915758,both,0.12612,679436.5,0.066997
20,16566854683025353181,34158,both,0.00235,723268.1,0.939350
20,26958654380182467977,392142,d+1,0.02575,544688.0,0.467488
20,45771985484169547247,596142,d+1,0.03723,929532.2,0.505285
20,21007504161023338709,274530,d-1,0.01846,729022.6,0.657696
20,94086555066342483527,1102722,d-1,0.06438,656536.2,0.188416
20,40035356409132394379,647580,d-1,0.04095,353326.7,0.163438
20,85770363989184937457,97884,d-1,0.00576,1324506.5,0.910189
20,74047219373540033867,1379514,d-1,0.08235,796296.0,0.179473
20,85025847721002124751,1901178,d-1,0.11205,1336846.8,0.239440
20,62415931085907220037,841752,d-1,0.05106,655355.0,0.272354
20,41820013080987185381,120648,d-1,0.00760,766939.1,0.828971
20,49668803866475203997,354762,d+1,0.02198,722058.2,0.586214
20,52042730028514412417,621474,d-1,0.03834,502180.2,0.284599
20,59658362317699076681,321366,d+1,0.01958,1081026.6,0.714697
20,24789102620576456999,307470,d+1,0.02035,444078.2,0.480750
20,58489007932880165519,162948,d-1,0.00994,348064.3,0.601001
20,53655768132755157659,552012,d-1,0.03396,962788.9,0.539827
20,60186696047532108797,36312,d+1,0.00221,1234541.6,0.960410
20,92316432089140675979,701700,d-1,0.04104,851023.3,0.422010
20,30981724077720635951,382746,d+1,0.02480,1053229.7,0.667846
20,80880681852867581849,1638948,d-1,0.09704,631640.9,0.082083
20,10974931664022125729,182340,both,0.01305,301978.3,0.524524
20,68015159033395819967,2930004,d-1,0.17631,1206685.5,0.095069
20,72037811374085766479,345510,d+1,0.02068,382319.1,0.391382
20,52403529564064309781,8679138,d-1,0.53515,1557035.4,0.006046
20,10293051454137185807,1656672,d+1,0.11935,1360568.1,0.290077
20,44191672057537382837,694572,d-1,0.04352,773821.6,0.393343
20,87501235229749840727,317064,d-1,0.01864,869082.6,0.666351
20,27139879374820632521,5379606,d+1,0.35300,1580746.5,0.039885
20,54008545299856824539,760152,d+1,0.04674,1013497.4,0.453796
20,43317817072518612761,570588,d-1,0.03582,1021417.7,0.548475
20,94500445827075161141,830838,d+1,0.04849,2075781.1,0.643233
20,37108632586059907331,1508868,d-1,0.09611,853283.3,0.173623
20,61888017509044771439,193560,d-1,0.01175,560472.6,0.678997
20,39853567227076062389,93090,d-1,0.00589,327619.1,0.725559
20,97397647399526423681,725538,d-1,0.04222,1209801.3,0.526728
20,54367454720344202441,1022898,d+1,0.06285,1195447.9,0.410084
20,57514207579677659087,4113312,d-1,0.25142,832489.5,0.010424
20,14635024846710937391,1620588,d+1,0.11283,1192450.5,0.253982
20,10133717546023191941,1386858,d-1,0.10006,1721937.5,0.430273
20,44643963317074668497,1395672,both,0.08736,725359.3,0.150494
20,59141779792357296101,846138,d-1,0.05158,959868.1,0.399883
20,44111406664571420789,164832,d-1,0.01033,220278.3,0.455921
20,27102293095888541387,1052082,d+1,0.06904,916383.3,0.309624
20,13808421146118478307,915684,d-1,0.06411,399465.4,0.107534
20,71173528108880251511,818976,d+1,0.04907,2024084.7,0.640332
20,23982789231620455211,966906,d+1,0.06420,1256080.9,0.445198
20,55098067817372684309,145860,d+1,0.00895,789070.0,0.804200
20,23281209637832740541,284658,both,0.01895,1328687.2,0.779557
20,86190330587279495009,3882,d-1,0.00023,291559.0,0.981162
20,54684574884111292661,525018,d-1,0.03224,1726118.1,0.709653
20,60337046293281530021,1508208,d-1,0.09177,1255845.3,0.294850
20,22097464283605636769,188418,d-1,0.01261,311362.5,0.524046
20,19461770765180128829,3399570,d-1,0.23028,897600.4,0.028546
20,57126369092036218571,1189056,d+1,0.07273,1473490.7,0.429535
20,46182172288644465299,534738,d+1,0.03337,908792.8,0.531749
20,87270593840760520241,205818,d-1,0.01210,1474257.4,0.845371
20,71673134278083610211,11495208,d-1,0.68833,2042419.7,0.005736
20,28297264790704853399,232800,d+1,0.01522,433827.9,0.560630
20,90623079887862391619,1203840,d+1,0.07053,505382.8,0.099042
20,15006857426805532991,1077828,d-1,0.07486,809050.0,0.260341
20,57895637552524859201,1125468,d+1,0.06875,1458297.8,0.444492
20,18691854686369774309,57120,d-1,0.00388,402645.5,0.844069
20,30057651071374060289,7308,both,0.00047,303806.3,0.967517
20,52494646491614912591,665856,d+1,0.04105,759575.4,0.401581
20,95557746208486125209,832962,d+1,0.04856,824460.0,0.353014
20,20999357571909979391,497136,d+1,0.03343,1111558.2,0.612439
20,64708159298577193871,544368,d-1,0.03291,1366982.3,0.643949
20,34582267706758803677,851274,d-1,0.05459,1387923.0,0.518996
20,22977147738089216459,178758,d-1,0.01192,386290.6,0.603774
20,20719725474415123127,347982,both,0.02343,615675.1,0.544294
20,99374180143058612849,946368,both,0.05497,577512.9,0.195651
20,98597311999878345887,1901232,d-1,0.11052,1571152.2,0.292216
20,81094304469787583411,1083288,both,0.06413,1553925.7,0.478187
20,78554172224347990481,40428,both,0.00240,1086772.3,0.950593
20,79325560110454790147,619314,d-1,0.03674,1058006.3,0.534183
20,44797897329877298147,531864,d-1,0.03328,2050394.5,0.743896
20,27781783550895602381,52008,d+1,0.00341,436221.2,0.864999
20,56409163254507976109,129510,d-1,0.00793,315847.4,0.637627
20,56396578684614186917,3866922,d+1,0.23680,1366294.0,0.066421
20,15105068169906296189,712668,d+1,0.04947,288569.8,0.091368
20,51374363211888964547,1731642,d+1,0.10697,626326.8,0.070297
20,33463959653545437689,272142,d-1,0.01751,450116.4,0.524163
20,44168774906747637647,1301022,both,0.08152,1041042.2,0.281465
20,84382004981337098729,3738,d+1,0.00022,486663.7,0.988233
20,76281700873554198497,18732,d-1,0.00112,752207.4,0.965647
20,52814932920614251817,1759572,d+1,0.10841,1140544.3,0.213998
20,88541778769254010301,1295316,d+1,0.07605,1715843.9,0.452016
20,76853086445502057071,211728,d-1,0.01260,1710312.2,0.860429
20,30059641691273213399,977670,d+1,0.06353,937327.4,0.342177
20,16831179852483823241,931596,d+1,0.06399,677210.0,0.249937
20,59438612287847357897,933894,d-1,0.05691,1701399.6,0.553580
20,86649500287379174807,15444,d-1,0.00091,632466.1,0.966051
20,38029555362039976949,12900,d-1,0.00082,460520.6,0.962213
20,80125663502466736937,795984,d-1,0.04717,782231.8,0.350780
20,90286636673859774221,1310088,d-1,0.07678,1306438.7,0.355685
20,56880010996982858561,1535778,d-1,0.09397,1403732.1,0.326137
20,94224929226707599091,2708178,d-1,0.15809,1572785.2,0.181312
20,35198831500958147639,220242,d+1,0.01410,348614.1,0.510419
20,84743053876169635871,1162278,both,0.06852,768469.0,0.220059
20,11391017966931536051,65328,d-1,0.00466,397272.2,0.822887
20,63591556144177050791,985866,d+1,0.05970,803245.8,0.287495
20,39728821273769909987,264222,d-1,0.01672,633219.8,0.631636
20,10093872071892000251,632208,d+1,0.04563,575685.2,0.324698
20,87171874442498474927,76752,d+1,0.00451,675011.4,0.870190
20,55245418470037647851,219408,both,0.01346,361102.9,0.522137
20,28181966073518648561,215328,d+1,0.01408,1500225.2,0.841647
20,72095479643755720949,676260,d-1,0.04047,417235.3,0.198867
20,61748489731864812311,1802328,d-1,0.10943,1042136.6,0.180021
20,42574421902374881579,219708,d-1,0.01381,426132.5,0.572627
20,86126319387327031751,49206,d+1,0.00290,886013.0,0.930099
20,68715247836045030221,222678,d+1,0.01339,615490.9,0.667998
20,80251217390044053467,649842,d+1,0.03850,1425412.2,0.607386
20,91298942871969772559,1753602,d+1,0.10267,554452.7,0.049158
20,98541223282472812157,161094,d-1,0.00937,826071.4,0.796466
20,35356802016849391751,496476,d+1,0.03177,863693.8,0.539292
20,65788619601808077017,890562,d+1,0.05375,691160.8,0.271367
20,16092098252660335187,1107912,d+1,0.07643,1252284.6,0.398271
20,32276164914336911957,228234,d-1,0.01473,630258.2,0.667886
20,53096462383844028767,203874,d-1,0.01256,1503842.7,0.849124
20,30595748447686645127,759702,d-1,0.04928,1701893.3,0.613492
20,46318018917384755339,39840,both,0.00249,568268.1,0.914903
20,65226501454386737987,512922,d-1,0.03098,1007024.6,0.575759
20,71292476058577209197,110322,both,0.00661,679968.5,0.824732
20,67842201868713071729,104640,d-1,0.00630,378626.6,0.731438
20,73455431890027675841,708438,d-1,0.04232,1649939.7,0.624133
20,37243455919805523041,84318,both,0.00537,1599914.9,0.933242
20,80599677144886228001,322068,d-1,0.01908,927510.7,0.678728
20,44823825588755588327,1012212,d+1,0.06334,922056.2,0.325052
20,80618833244930901521,835788,d+1,0.04950,801938.8,0.342621
20,45776640653064680699,567492,d+1,0.03544,336936.3,0.187452
20,47734452904226272211,267048,d+1,0.01661,581653.1,0.605408
20,96717684922645602857,169584,d-1,0.00988,671332.1,0.748868
20,59639268218735874269,303588,d-1,0.01849,406752.1,0.456037
20,36864397585303146179,378672,d-1,0.02414,396300.8,0.372394
20,49950985483424145269,1010262,d+1,0.06257,934276.3,0.329943
20,49773681716447476637,55632,both,0.00345,2052087.8,0.963018
20,20618903490920398031,4333056,d+1,0.29189,911831.3,0.012227
20,41138826520289824019,22650,d+1,0.00143,312541.4,0.913035
20,84979308371873763077,280242,d+1,0.01652,462234.9,0.522809
20,28168287427816414199,326568,d-1,0.02135,302913.6,0.331201
20,38573043361005659111,92778,d+1,0.00589,723334.9,0.856319
20,59500866910963677359,477012,both,0.02906,393308.0,0.291432
20,41575890344470147187,1056624,d-1,0.06659,926104.9,0.311866
20,97641894136098167981,179358,d-1,0.01044,577038.7,0.704668
20,67303411820154540827,4872,d-1,0.00029,703534.1,0.988951
20,23010953095833992171,69828,both,0.00465,734379.3,0.888265
20,24643644722723705351,747738,d-1,0.04952,655392.3,0.311806
20,61063442724418027319,379680,both,0.02308,265642.2,0.237682
20,53804765123681788199,329088,d+1,0.02024,508959.2,0.502794
20,69183538894456948061,107778,d-1,0.00648,1570302.6,0.915892
20,61220779058711270147,1061904,d-1,0.06453,2076068.8,0.574920
20,85041395539368265817,2701494,d-1,0.15921,887305.9,0.054663
20,72881870454538983779,370062,d-1,0.02212,474472.1,0.441245
20,46797857271059682917,534474,d-1,0.03331,774167.4,0.480502
20,13476411715418063261,2141058,both,0.15026,1834325.9,0.304348
20,78600604888533359939,216792,d-1,0.01287,222976.6,0.366956
20,43427325763342997237,63702,d+1,0.00400,803777.6,0.904826
20,67636076242904141837,940302,d-1,0.05661,1043358.0,0.392214
20,44482736978985239447,770232,d+1,0.04823,1904887.0,0.640406
20,54648349282461843551,2150838,d+1,0.13210,756650.2,0.065582
20,99516557898234197321,141936,d+1,0.00824,720578.4,0.794508
20,34984605910196423561,46878,d-1,0.00300,1711703.9,0.962535
20,34624686828558555269,1259052,both,0.08073,938617.4,0.258171
20,90780474388681035419,39438,d+1,0.00231,268411.4,0.840902
20,82224220067974280039,1585968,d-1,0.09376,655106.7,0.095975
20,12325659918240928991,1651596,d+1,0.11692,1001157.9,0.193781
20,73728932028226930451,253938,d-1,0.01517,1998477.1,0.857566
20,93533653547213689307,2153172,d-1,0.12578,1112386.5,0.148869
20,33463873490387050721,138498,d-1,0.00891,1076375.4,0.855266
20,33106781588652256229,199212,d-1,0.01283,750134.9,0.737986
20,14622990933290322887,2180874,d-1,0.15185,1840420.6,0.299277
20,24389259655964528789,591690,d+1,0.03922,935264.8,0.508994
20,74044716902921321729,135240,d+1,0.00807,424360.0,0.699789
20,95250656703858841067,327444,d-1,0.01910,944514.5,0.679520
20,18426137630580824579,889728,d-1,0.06059,471196.0,0.155441
20,98545432044167273621,678408,both,0.03944,918621.3,0.459079
20,37493341822244072207,2207892,d+1,0.14050,1546184.7,0.238168
20,79020754457109269741,393948,d-1,0.02338,699344.6,0.545545
20,58223028258708557897,2193804,d-1,0.13394,2058416.9,0.335191
20,31318908981048258551,123078,d-1,0.00797,1967237.9,0.922646
20,21208106112822768791,175686,d+1,0.01180,884639.2,0.792844
20,94445294530711031657,1800342,both,0.10507,1310089.3,0.250479
20,19054539047961078677,366462,both,0.02487,1105368.1,0.690098
20,30472587068843172047,159564,d-1,0.01036,883253.7,0.808300
20,55809700980479850821,25536,d+1,0.00157,688851.2,0.951318
20,91285203520780519361,221538,both,0.01297,561055.5,0.646372
20,90155762640943651499,7698,d+1,0.00045,488096.1,0.977525
20,80758641347987484041,341778,d-1,0.02024,792168.3,0.622890
20,19364725720738171451,1328448,both,0.09003,716233.0,0.160408
20,40068726055424783459,602280,d-1,0.03809,556583.5,0.329912
20,71314602538642035449,1223730,d+1,0.07331,635207.7,0.150269
20,52230875674581551639,14208,d-1,0.00088,215150.5,0.921207
20,64375507389673391669,88008,d-1,0.00532,577227.5,0.832795
20,75679672199387149979,66888,d+1,0.00398,419567.5,0.828493
20,89808147021644639891,368358,d+1,0.02160,1931096.9,0.800052
20,15140628210356318939,330018,both,0.02290,896925.3,0.663733
20,85945271182255719467,838914,d-1,0.04939,996937.4,0.415068
20,36985692024116045867,1870374,d-1,0.11918,615212.8,0.055030
20,31601524504769131481,3719346,d+1,0.24055,1336207.3,0.069223
20,44121957465344540261,2349678,d+1,0.14724,850699.2,0.070434
20,73212253450112354129,728742,d+1,0.04355,360185.0,0.137174
20,57539280332551829759,297618,d-1,0.01819,708011.1,0.629060
20,40927158819177793439,994872,d-1,0.06279,442877.9,0.112023
20,19841256182050283171,74526,d+1,0.00504,1732977.9,0.944193
20,27553555416476958527,1492062,d+1,0.09776,648712.3,0.106831
20,38205629006497108151,59928,d+1,0.00381,1841125.9,0.956416
20,19544550631011090941,1972098,both,0.13353,1031456.1,0.152176
